email_id,subject,body,source,cognitive_trigger,is_phishing
80.0,"American Express: New Message, Please read PLgZm89Wn","Dear Member, You have an urget message regarding your card services visit our secure server below to read. http://allahaema.net//www.americanexpress.com/dBBSxb8gNddTOSLeucsxMEEyS5Id5YfEDgGWy0VSGo0eN02WhqBgQz4KjowEyxWvrKV5XIYF9kUCKxNsWqWYJrTU5ZhhSiW5gIPKp4kCGIkOykxhYTeHBV4ZbbKey4ESTfW5UXQy3d8h2uounSUMi8RBcXEt2LbdrJcvhSqbFHZnF3KMxK5w4ayMlIPS9vzECuZ79B7cp6gXPqJuXSftxE1dt7XZoH8oc1Nc4eH04Gi2F3vIn1Xmc3n",Nazario,Authority,1
81.0,ASSISTANCE REQUIRED FOR ACQUISITION OF ESTATE IN YOUR COUNTRY.,"Dear Sir/Madam, ASSISTANCE REQUIRED FOR ACQUISITION OF ESTATE IN YOUR COUNTRY. I write to inform you of my desire to acquire estates or landed properties in your country on behalf of the Director of Contracts and Finance Allocations of the United Arab Emirates Ministry of Works and Housing in Dubai. Considering his very rategic and influential position, he would want the transaction to be as stric",Nigerian_Fraud,,1
82.0,[cw-discuss] What to do when some windows component is broken,"Rolf-Werner Eilert wrote: > Hi everyone, > > When installing Office2k, crossover complainted about a ""missing or > damaged ils.dll"" [what a precise statement this is] but installation was > successfully completed without it. Everything runs flawlessly so far. > > What is ils.dll good for, and could I install it manually? > > Thanks for your time. > Windows by design has thousands of 'problems', an",CEAS_08,,1
83.0,IT-Service Password Update,Your owa. Pass-word will expire In 2 days to keep your pass-word CLICK=HERE and enter your username and pass-word correctly and click on Send immediately to keep your pass-word active and updated. IT-Service Help Desk. Your owa. Pass-word will expire In 2 days to keep your pass-word CLICK=HERE and enter your username and pass-word correctly and click on Send immediately to keep your pass-word acti,Nazario,Urgency,1
84.0,Ladies and Gents watches from only 9.99 inc. delivery ...,"Now is your chance to get the watch youve always wanted, for a FRACTION OF THE COST! Luxurious costume replica watches at ... Replica Classics trendy replica watches for you http://thankinnhow.com/",CEAS_08,,1
85.0,Upgrade jose@monkey.org To Receieve Mails,"Your email ( jose@monkey.org ) is almost full. Current size 1989MB 2000MB Maximum size Your mailbox is running out of data storage and it might be close kindly do add more MB to your mailbox. Upgrade Now If don't upgrade your mail box, you will not receive more emails frequently You will be finding it hard receiving emails. Your account might be closed Your important mail will be wiped away Note: ",Nazario,Urgency,1
86.0,INVESTMENT/REPLY,"DR,GAIUS OBASEKI FORMER GROUP DIRECTOR NIGERIA NATIONAL PETROLEUM CO-OPERATION ATTN;MANAGING DIRECTOR DEAR SIR, MY NAME IS DR.GAIUS OBASEKI .I AM THE FORMER GROUP MANAGING DIRECTOR , NIGERIAN NATIONAL PETROLUEM CO-OPERATIONS(NNPC) .I RESIDES IN THE NNPC QUARTERS,VICTORIA GARDEN CITY, LAGOS,NIGERIA . I CAME IN CONTACT WITH YOUR EMAIL ADDRESS IN MY CAREFULL SEARCH FOR A REPUTABLE AND RELIABLE FOREIG",Nigerian_Fraud,Authority,1
87.0,National Charity Suffering Since 9/11,"Dear Friend, ""Serving the Tribes While Sharing the Culture""... Has been the mission for the American Indian Heritage Foundation for the past 29 years. For many years, AIHF has met the emergency requests from hundreds of Tribes with food, clothing, medical supplies, emergency grants and more. Our Student Eagle Awards program inspires Indian Youth to aspire and our Scholarship program for Young Indi",SpamAssasin,,1
88.0,"Urgent Greeting,","Urgent Greeting, BARRISTER DONATUS OKOBI Email:donatusokobi1@excite.com PLEASE REPLY ME ON MY ALLTERNATIVE EMAIL:donatusokobi1@excite.com Reply To: donatusokobi1@excite.com Attn: Dear Friend, I am BARRISTER Donatus Okobi, personal Attorney to the late MICHAEL OTTO SULLIVAN.of Philadelphia, A national of your country, My late client was involved in an {AIR CRASH} that occurred on Jan Thursday 9th 2",Nigerian_Fraud,,1
89.0,Some of the largest membership sites for free,GET PORN FOR FREE FREE PASSWORD TO: 18 & = ASIAN HUGE TITS= XXX FREE AMAT= EUR HOTTIES FREE TEEN= HOTTIES FREE AND = KINKY FREE FARM= SLUTS FREE n' F= AMOUS Adults only Diligent,SpamAssasin,,1
90.0,You Have a New Payment Transfer,"Dear Customer, For your safety, We are pleased to attach your new message notification in PDF File. Kindly open the attached PDF file to your email to read your message notification. Thank you, USAA",Nazario,Authority,1
91.0,Action needed regarding your Account..,"Dear Valid Customer, Together we can team up to fight fraud– here's how you can get help: Update your account to our new 2017 EV SSL Certification.This is a new secure server which help us protect your account against fraud. Please Click on your mail below to download the attached file and fill out all the requested information. Complete this verification process to prevent your account from being",Nazario,Authority,1
92.0,Wijzigingen in onze Servicevoorwaarden en het Privacybeleid,"De Algemene Verordening Gegevensbescherming (AVG) Wetgeving Wat betekent dit voor u? Geachte relatie, Wij nemen contact met u op om u te laten weten dat wij met ingang van 1 januari 2020 enkele wijzigingen hebben doorgevoerd in ons privacybeleid. Deze wijzigingen weerspiegelen de striktere privacy en wetgeving eisen van de Algemene Gegevensbescherming (bekend als de AVG) die banken in Nederland mo",Nazario,,1
93.0,BUSINESS PROPOSAL - STRICTLY CONFIDENTIAL,"ATTN: PRESIDENT/CEO Dear Sir, I am Dr. Ekiyoh Martins a native of Cape Town in South Africa and I am an Executive Accountant with the South African department of Mining and Natural Resources. Please accept my apology for using this medium to convey a transaction/business of this magnitude, but this is due to the confidentiality and prompt access reposed on this medium. I have decided to seek your ",Nigerian_Fraud,Authority,1
94.0,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert Alert Name: My Custom Alert Sex offenders on rise Fri, 8 Aug 2008 03:56:05 -0400 FULL STORY You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings click here. To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here. Cable News Network. One CNN Center, ",CEAS_08,,1
95.0,Still hunting for the perfect RAM upgrade? (CNET SHOPPER),![CNET Shopper Components Edition](http://www.cnet.com/i/nl/sh/hd_components.gif) | ![](http://home.cnet.com/b.gif) --- ![](http://home.cnet.com/b.gif) | ![](http://home.cnet.com/b.gif) | ![](http://home.cnet.com/b.gif) ![](http://home.cnet.com/b.gif) ![](http://www.cnet.com/i/dp/dd_b.gif) | ![](http://www.cnet.com/Ads/Media/Images/ad10-dk.gif) --- ![](http://i.i.com.com/cnwk.1d/Ads/common/adverti,SpamAssasin,,1
96.0,=?UTF-8?B?6ZyA6KaB6YeH5Y+W55qE6KGM5YqoIDo=?=,"Untitled Document monkey.org 找回密码 电邮使用者 :- jose@monkey.org, 我们的新安全法规要求您从2020年6月开始每月更新 ;您的电子邮件密码. 如果您想继续使用相同的密码，请单击下面的 353;钮以继续 需要采取的行动 : 点击这里 如果您想继续使用相同的密码 警告: 我们会在收到此警告后72小时内等待您的决定. 如果您未能回复此消息，我们的系统将自动生 104;一个新密码并在您的配置文件中更新，并且您 将被锁定帐户，直到完成安全身份验证为止 此消息是自动生成并发送到的: jose@monkey.org If you'd like to unsubscribe and stop receiving these emails click here.",Nazario,Urgency,1
97.0,Re: [ILUG] SUSE 8 disks? (thread changed slightly),"Quoting Kenn Humborg (kenn@bluetree.ie): > Not everything on the SuSE CDs is GPL-ed. IIRC, YAST has a more > ""proprietary"" license. There may be other third-party commercial > products on there as well, which cannot be freely copied under the > GPL. Indeed. The ftp'able tree (e.g., 8.0 for i386) contains to my knowledge only items whose licences allow public redistribution, even where they aren't ",SpamAssasin,,1
98.0,"Replica watches, pens, bags and more... Cheap luxury gifts ...",Classical Frank Muller watches at Replica Classics First-class replica watches at Replica Classics Luxurious costume replica watches at ... http://brainadzown.com/,CEAS_08,,1
99.0,Please re-submit your payment information.,"-------------------------------- -------------------- ------------------- Dear Advertiser, We were unable to process your payment. Your ads will be suspended soon unless we can process your payment. To prevent your ads from being suspended, please update your payment information. Please sign into your account and update your payment information. We look forward to providing you with the most effec",CEAS_08,Urgency,1
100.0,Re: bad focus/click behaviours,"It's all here in these 10 lines, otherwise known as the ""I'll try my damnest to paste something"" procedure: # Return the current selection (from any window) or cut buffer 0. proc Text_Selection {} { if [catch {selection get} sel] { if [catch {selection get -selection CLIPBOARD} sel] { if [catch {cutbuffer get 0} sel] { return """" } } } return $sel } This is in textSelection.tcl, and is what exmh us",SpamAssasin,,1
101.0,Good Day.,"Good Day, My name is Mr. Micheal Tan. I trained and work as an external auditor for the United Oversea Bank (UOB) Malaysia. I have taken pains to find your contact through personal endeavours because a late investor , who bears the same last name with you has left monies totaling a little over $10 million United States Dollars with Our Bank for the past twelve years and no next of kin has come for",Nigerian_Fraud,Authority,1
102.0,Security Alert,"Security Alert Dear Valued Customer, We're letting you know that, you need to complete this verification before you can continue enjoying our service. This is due to some security concerns we have on your account, we are sorry for any inconvenience, your online banking security is very important to us. Click here to login and complete verification Please note that it is important you provide all i",Nazario,Authority,1
103.0,[use Perl] Stories for 2002-09-19,"use Perl Daily Newsletter In this issue: * How much does Perl, PHP, Java, or Lisp suck? +--------------------------------------------------------------------+ | How much does Perl, PHP, Java, or Lisp suck? | | posted by pudge on Wednesday September 18, @08:08 (links) | | http://use.perl.org/article.pl?sid=02/09/17/189201 | +--------------------------------------------------------------------+ [0]b",SpamAssasin,,1
104.0,=?utf-8?Q?Account=20Information?=,"TESLA_Welcome Email We've change your password Hello, We just wanted to confirm that youâ€™ve changed your password. If you didnâ€™t make this change. please check information in here Itâ€™s important that you let us know because it helps us prevent unauthorised persons from accessing the PayPal network and your account information. We've noticed some changes to your usual selling activities and w",Nazario,Authority,1
105.0,URGENT RESPONSE,"Content-Type: text/plain Content-Transfer-Encoding: 8bit Dear Sir/Madam, l am a financial consultant based in east london .l have a client (a widow) she has $12,000,000USD with global security company for safe keeping. And she is willing to offer you 20% of the total fund if you can assist her transfer this fund to your country or any bank of your wish.She wishes to invest in a stable economy.Her ",Nigerian_Fraud,,1
106.0,MUTUAL PARTNERSHIP.,"Dear Friend, I am Mr. Stark William, the senior credit officer of NATWEST BANK PLC.I have three more months in this office and as such i am informing you for a reliable partner concerning a project in this bank which will be of great benefit to our families. After the United States and Iraqi war, our client Hatem Kamil Abdul Fatah who was the deputy governor of Baghdad in Iraq and also business ma",Nigerian_Fraud,Authority,1
107.0,BUSINESS ASSISTANCE !,"Dear Sir, I am BARRISTER. ADA USMAN the lawyer of the late Gen. Sani Abacha, former head of State of Nigeria who died on 8th June 1998 while in office. Since the death of abacha the present Government of Chief Olusegun Obasanjo has been formenting members of the Abachas family including family friends. All businesses and property owned by the Abachas have been confiscated by the Government and all",Nigerian_Fraud,,1
108.0,Make thousands just sending emails. It's easy.,"From: whenopportunityknocksssss@yahoo.com To: Subject: Earn money sending e-mails. It's easy! NEW IMPROVED reports Dear Friend, You can earn a lot of money in the next 90 days sending e-mail. Seem impossible? Is there a catch? NO, there is no catch; just send your e-mails and be on your way to financial freedom. Basically, I send out as many of these e-mails as I can, then people send me cash in t",SpamAssasin,,1
